Date,Month,Month,Precip (in),,Month,Precip (in)
"February 26, 2019",022019,022019,0,,,
"February 27, 2019",022019,022019,0,,,
"February 28, 2019",022019,022019,0,,,
"March 1, 2019",032019,032019,0,,,
"March 2, 2019",032019,032019,0.00375,,,
"March 3, 2019",032019,032019,0,,,
"March 4, 2019",032019,032019,0,,,
"March 5, 2019",032019,032019,0,,,
"March 6, 2019",032019,032019,0,,,
"March 7, 2019",032019,032019,0,,,
"March 8, 2019",032019,032019,0,,,
"March 9, 2019",032019,032019,0,,,
"March 10, 2019",032019,032019,0,,,
"March 11, 2019",032019,032019,0.03125,,,
"March 12, 2019",032019,032019,0.77875,,,
"March 13, 2019",032019,032019,0.18625,,,
"March 14, 2019",032019,032019,0,,,
"March 15, 2019",032019,032019,0,,,
"March 16, 2019",032019,032019,0,,,
"March 17, 2019",032019,032019,0,,,
"March 18, 2019",032019,032019,0,,,
"March 19, 2019",032019,032019,0,,,
"March 20, 2019",032019,032019,0,,,
"March 21, 2019",032019,032019,0.01125,,,
"March 22, 2019",032019,032019,0,,,
"March 23, 2019",032019,032019,0,,,
"March 24, 2019",032019,032019,0,,,
"March 25, 2019",032019,032019,0,,,
"March 26, 2019",032019,032019,0,,,
"March 27, 2019",032019,032019,0,,,
"March 28, 2019",032019,032019,0,,,
"March 29, 2019",032019,032019,0,,,
"March 30, 2019",032019,032019,0,,,
"March 31, 2019",032019,032019,0,,,
"April 1, 2019",042019,042019,0,,,
"April 2, 2019",042019,042019,0,,,
"April 3, 2019",042019,042019,0,,,
"April 4, 2019",042019,042019,0,,,
"April 5, 2019",042019,042019,0,,,
"April 6, 2019",042019,042019,0,,,
"April 7, 2019",042019,042019,0,,,
"April 8, 2019",042019,042019,0,,,
"April 9, 2019",042019,042019,0,,,
"April 10, 2019",042019,042019,0,,,
"April 11, 2019",042019,042019,0,,,
"April 12, 2019",042019,042019,0,,,
"April 13, 2019",042019,042019,0,,,
"April 14, 2019",042019,042019,0,,,
"April 15, 2019",042019,042019,0,,,
"April 16, 2019",042019,042019,0.00375,,,
"April 17, 2019",042019,042019,0.0625,,,
"April 18, 2019",042019,042019,0,,,
"April 19, 2019",042019,042019,0,,,
"April 20, 2019",042019,042019,0,,,
"April 21, 2019",042019,042019,0,,,
"April 22, 2019",042019,042019,0,,,
"April 23, 2019",042019,042019,0.03,,,
"April 24, 2019",042019,042019,0,,,
"April 25, 2019",042019,042019,0,,,
"April 26, 2019",042019,042019,0,,,
"April 27, 2019",042019,042019,0,,,
"April 28, 2019",042019,042019,0,,,
"April 29, 2019",042019,042019,0.065,,,
"April 30, 2019",042019,042019,0.01375,,,
"May 1, 2019",052019,052019,0,,,
"May 2, 2019",052019,052019,0,,,
"May 3, 2019",052019,052019,0,,,
"May 4, 2019",052019,052019,0,,,
"May 5, 2019",052019,052019,0,,,
"May 6, 2019",052019,052019,0,,,
"May 7, 2019",052019,052019,0.04125,,,
"May 8, 2019",052019,052019,0.065714286,,,
"May 9, 2019",052019,052019,0.06625,,,
"May 10, 2019",052019,052019,0,,,
"May 11, 2019",052019,052019,0.00125,,,
"May 12, 2019",052019,052019,0.035,,,
"May 13, 2019",052019,052019,0.00625,,,
"May 14, 2019",052019,052019,0,,,
"May 15, 2019",052019,052019,0,,,
"May 16, 2019",052019,052019,0,,,
"May 17, 2019",052019,052019,0,,,
"May 18, 2019",052019,052019,0,,,
"May 19, 2019",052019,052019,0,,,
"May 20, 2019",052019,052019,0.05625,,,
"May 21, 2019",052019,052019,0,,,
"May 22, 2019",052019,052019,0,,,
"May 23, 2019",052019,052019,0.05,,,
"May 24, 2019",052019,052019,0,,,
"May 25, 2019",052019,052019,0,,,
"May 26, 2019",052019,052019,0,,,
"May 27, 2019",052019,052019,0,,,
"May 28, 2019",052019,052019,0,,,
"May 29, 2019",052019,052019,0,,,
"May 30, 2019",052019,052019,0,,,
"May 31, 2019",052019,052019,0,,,
"June 1, 2019",062019,062019,0,,,
"June 2, 2019",062019,062019,0,,,
"June 3, 2019",062019,062019,0,,,
"June 4, 2019",062019,062019,0,,,
"June 5, 2019",062019,062019,0,,,
"June 6, 2019",062019,062019,0,,,
"June 7, 2019",062019,062019,0,,,
"June 8, 2019",062019,062019,0,,,
"June 9, 2019",062019,062019,0,,,
"June 10, 2019",062019,062019,0,,,
"June 11, 2019",062019,062019,0,,,
"June 12, 2019",062019,062019,0,,,
"June 13, 2019",062019,062019,0,,,
"June 14, 2019",062019,062019,0,,,
"June 15, 2019",062019,062019,0,,,
"June 16, 2019",062019,062019,0,,,
"June 17, 2019",062019,062019,0,,,
"June 18, 2019",062019,062019,0,,,
"June 19, 2019",062019,062019,0,,,
"June 20, 2019",062019,062019,0,,,
"June 21, 2019",062019,062019,0,,,
"June 22, 2019",062019,062019,0,,,
"June 23, 2019",062019,062019,0,,,
"June 24, 2019",062019,062019,0,,,
"June 25, 2019",062019,062019,0,,,
"June 26, 2019",062019,062019,0,,,
"June 27, 2019",062019,062019,0,,,
"June 28, 2019",062019,062019,0,,,
"June 29, 2019",062019,062019,0,,,
"June 30, 2019",062019,062019,0,,,
"July 1, 2019",072019,072019,0,,,
"July 2, 2019",072019,072019,0,,,
"July 3, 2019",072019,072019,0,,,
"July 4, 2019",072019,072019,0,,,
"July 5, 2019",072019,072019,0,,,
"July 6, 2019",072019,072019,0,,,
"July 7, 2019",072019,072019,0,,,
"July 8, 2019",072019,072019,0,,,
"July 9, 2019",072019,072019,0,,,
"July 10, 2019",072019,072019,0,,,
"July 11, 2019",072019,072019,0,,,
"July 12, 2019",072019,072019,0,,,
"July 13, 2019",072019,072019,0,,,
"July 14, 2019",072019,072019,0.00375,,,
"July 15, 2019",072019,072019,0,,,
"July 16, 2019",072019,072019,0,,,
"July 17, 2019",072019,072019,0,,,
"July 18, 2019",072019,072019,0,,,
"July 19, 2019",072019,072019,0,,,
"July 20, 2019",072019,072019,0,,,
"July 21, 2019",072019,072019,0,,,
"July 22, 2019",072019,072019,0.025,,,
"July 23, 2019",072019,072019,0.015,,,
"July 24, 2019",072019,072019,0.11875,,,
"July 25, 2019",072019,072019,0,,,
"July 26, 2019",072019,072019,0,,,
"July 27, 2019",072019,072019,0,,,
"July 28, 2019",072019,072019,0,,,
"July 29, 2019",072019,072019,0,,,
"July 30, 2019",072019,072019,0.1025,,,
"July 31, 2019",072019,072019,0.228571429,,,
"August 1, 2019",082019,082019,0,,,
"August 2, 2019",082019,082019,0,,,
"August 3, 2019",082019,082019,0.058571429,,,
"August 4, 2019",082019,082019,0.074285714,,,
"August 5, 2019",082019,082019,0,,,
"August 6, 2019",082019,082019,0,,,
"August 7, 2019",082019,082019,0,,,
"August 8, 2019",082019,082019,0,,,
"August 9, 2019",082019,082019,0.0075,,,
"August 10, 2019",082019,082019,0,,,
"August 11, 2019",082019,082019,0,,,
"August 12, 2019",082019,082019,0,,,
"August 13, 2019",082019,082019,0,,,
"August 14, 2019",082019,082019,0,,,
"August 15, 2019",082019,082019,0,,,
"August 16, 2019",082019,082019,0,,,
"August 17, 2019",082019,082019,0,,,
"August 18, 2019",082019,082019,0,,,
"August 19, 2019",082019,082019,0,,,
"August 20, 2019",082019,082019,0,,,
"August 21, 2019",082019,082019,0,,,
"August 22, 2019",082019,082019,0,,,
"August 23, 2019",082019,082019,0.001428571,,,
"August 24, 2019",082019,082019,0,,,
"August 25, 2019",082019,082019,0,,,
"August 26, 2019",082019,082019,0,,,
"August 27, 2019",082019,082019,0,,,
"August 28, 2019",082019,082019,0.08375,,,
"August 29, 2019",082019,082019,0.12375,,,
"August 30, 2019",082019,082019,0,,,
"August 31, 2019",082019,082019,0,,,
"September 1, 2019",092019,092019,0,,,
"September 2, 2019",092019,092019,0.012857143,,,
"September 3, 2019",092019,092019,0,,,
"September 4, 2019",092019,092019,0,,,
"September 5, 2019",092019,092019,0,,,
"September 6, 2019",092019,092019,0,,,
"September 7, 2019",092019,092019,0,,,
"September 8, 2019",092019,092019,0,,,
"September 9, 2019",092019,092019,0.00125,,,
"September 10, 2019",092019,092019,0,,,
"September 11, 2019",092019,092019,0,,,
"September 12, 2019",092019,092019,0,,,
"September 13, 2019",092019,092019,0,,,
"September 14, 2019",092019,092019,0.0425,,,
"September 15, 2019",092019,092019,0.08375,,,
"September 16, 2019",092019,092019,0.0025,,,
"September 17, 2019",092019,092019,0.02,,,
"September 18, 2019",092019,092019,0,,,
"September 19, 2019",092019,092019,0,,,
"September 20, 2019",092019,092019,0,,,
"September 21, 2019",092019,092019,0,,,
"September 22, 2019",092019,092019,0,,,
"September 23, 2019",092019,092019,1.2875,,,
"September 24, 2019",092019,092019,0.1525,,,
"September 25, 2019",092019,092019,0.0225,,,
"September 26, 2019",092019,092019,0.04375,,,
"September 27, 2019",092019,092019,0.0325,,,
"September 28, 2019",092019,092019,0,,,
"September 29, 2019",092019,092019,0,,,
"September 30, 2019",092019,092019,0,,,
"October 1, 2019",102019,102019,0,,,
"October 2, 2019",102019,102019,0,,,
"October 3, 2019",102019,102019,0,,,
"October 4, 2019",102019,102019,0,,,
"October 5, 2019",102019,102019,0,,,
"October 6, 2019",102019,102019,0,,,
"October 7, 2019",102019,102019,0,,,
"October 8, 2019",102019,102019,0,,,
"October 9, 2019",102019,102019,0,,,
"October 10, 2019",102019,102019,0,,,
"October 11, 2019",102019,102019,0,,,
"October 12, 2019",102019,102019,0,,,
"October 13, 2019",102019,102019,0,,,
"October 14, 2019",102019,102019,0,,,
"October 15, 2019",102019,102019,0,,,
"October 16, 2019",102019,102019,0,,,
"October 17, 2019",102019,102019,0,,,
"October 18, 2019",102019,102019,0,,,
"October 19, 2019",102019,102019,0,,,
"October 20, 2019",102019,102019,0,,,
"October 21, 2019",102019,102019,0,,,
"October 22, 2019",102019,102019,0,,,
"October 23, 2019",102019,102019,0,,,
"October 24, 2019",102019,102019,0,,,
"October 25, 2019",102019,102019,0,,,
"October 26, 2019",102019,102019,0,,,
"October 27, 2019",102019,102019,0,,,
"October 28, 2019",102019,102019,0,,,
"October 29, 2019",102019,102019,0,,,
"October 30, 2019",102019,102019,0,,,
"October 31, 2019",102019,102019,0,,,
"November 1, 2019",112019,112019,0,,,
"November 2, 2019",112019,112019,0,,,
"November 3, 2019",112019,112019,0.0025,,,
"November 4, 2019",112019,112019,0,,,
"November 5, 2019",112019,112019,0,,,
"November 6, 2019",112019,112019,0.00875,,,
"November 7, 2019",112019,112019,0,,,
"November 8, 2019",112019,112019,0,,,
"November 9, 2019",112019,112019,0,,,
"November 10, 2019",112019,112019,0,,,
"November 11, 2019",112019,112019,0,,,
"November 12, 2019",112019,112019,0,,,
"November 13, 2019",112019,112019,0,,,
"November 14, 2019",112019,112019,0,,,
"November 15, 2019",112019,112019,0,,,
"November 16, 2019",112019,112019,0,,,
"November 17, 2019",112019,112019,0,,,
"November 18, 2019",112019,112019,0,,,
"November 19, 2019",112019,112019,0.175,,,
"November 20, 2019",112019,112019,1.2725,,,
"November 21, 2019",112019,112019,0.44875,,,
"November 22, 2019",112019,112019,0.1125,,,
"November 23, 2019",112019,112019,0,,,
"November 24, 2019",112019,112019,0,,,
"November 25, 2019",112019,112019,0,,,
"November 26, 2019",112019,112019,0,,,
"November 27, 2019",112019,112019,0,,,
"November 28, 2019",112019,112019,0.03,,,
"November 29, 2019",112019,112019,0.94375,,,
"November 30, 2019",112019,112019,0.0025,,,
"December 1, 2019",122019,122019,0,,,
"December 2, 2019",122019,122019,0,,,
"December 3, 2019",122019,122019,0.00375,,,
"December 4, 2019",122019,122019,0.027142857,,,
"December 5, 2019",122019,122019,0,,,
"December 6, 2019",122019,122019,0,,,
"December 7, 2019",122019,122019,0.07625,,,
"December 8, 2019",122019,122019,0.23375,,,
"December 9, 2019",122019,122019,0.13125,,,
"December 10, 2019",122019,122019,0,,,
"December 11, 2019",122019,122019,0,,,
"December 12, 2019",122019,122019,0,,,
"December 13, 2019",122019,122019,0,,,
"December 14, 2019",122019,122019,0,,,
"December 15, 2019",122019,122019,0,,,
"December 16, 2019",122019,122019,0,,,
"December 17, 2019",122019,122019,0,,,
"December 18, 2019",122019,122019,0,,,
"December 19, 2019",122019,122019,0,,,
"December 20, 2019",122019,122019,0,,,
"December 21, 2019",122019,122019,0,,,
"December 22, 2019",122019,122019,0,,,
"December 23, 2019",122019,122019,0.01375,,,
"December 24, 2019",122019,122019,0.40875,,,
"December 25, 2019",122019,122019,0.46,,,
"December 26, 2019",122019,122019,0.05375,,,
"December 27, 2019",122019,122019,0.315714286,,,
"December 28, 2019",122019,122019,0.07375,,,
"December 29, 2019",122019,122019,0.025,,,
"December 30, 2019",122019,122019,0,,,
"December 31, 2019",122019,122019,0,,,
"January 1, 2020",012020,012020,0,,,
"January 2, 2020",012020,012020,0,,,
"January 3, 2020",012020,012020,0,,,
"January 4, 2020",012020,012020,0,,,
"January 5, 2020",012020,012020,0,,,
"January 6, 2020",012020,012020,0,,,
"January 7, 2020",012020,012020,0,,,
"January 8, 2020",012020,012020,0,,,
"January 9, 2020",012020,012020,0,,,
"January 10, 2020",012020,012020,0.008571429,,,
"January 11, 2020",012020,012020,0,,,
"January 12, 2020",012020,012020,0,,,
"January 13, 2020",012020,012020,0,,,
"January 14, 2020",012020,012020,0,,,
"January 15, 2020",012020,012020,0,,,
"January 16, 2020",012020,012020,0,,,
"January 17, 2020",012020,012020,0,,,
"January 18, 2020",012020,012020,0,,,
"January 19, 2020",012020,012020,0,,,
"January 20, 2020",012020,012020,0,,,
"January 21, 2020",012020,012020,0.161428571,,,
"January 22, 2020",012020,012020,0.021428571,,,
"January 23, 2020",012020,012020,0,,,
"January 24, 2020",012020,012020,0,,,
"January 25, 2020",012020,012020,0,,,
"January 26, 2020",012020,012020,0,,,
"January 27, 2020",012020,012020,0,,,
"January 28, 2020",012020,012020,0,,,
"January 29, 2020",012020,012020,0,,,
"January 30, 2020",012020,012020,0,,,
"January 31, 2020",012020,012020,0,,,
"February 1, 2020",022020,022020,0,,,
"February 2, 2020",022020,022020,0,,,
"February 3, 2020",022020,022020,0,,,
"February 4, 2020",022020,022020,0,,,
"February 5, 2020",022020,022020,0,,,
"February 6, 2020",022020,022020,0,,,
"February 7, 2020",022020,022020,0,,,
"February 8, 2020",022020,022020,0,,,
"February 9, 2020",022020,022020,0,,,
"February 10, 2020",022020,022020,0.12375,,,
"February 11, 2020",022020,022020,0.59,,,
"February 12, 2020",022020,022020,0,,,
"February 13, 2020",022020,022020,0,,,
"February 14, 2020",022020,022020,0,,,
"February 15, 2020",022020,022020,0,,,
"February 16, 2020",022020,022020,0,,,
"February 17, 2020",022020,022020,0,,,
"February 18, 2020",022020,022020,0,,,
"February 19, 2020",022020,022020,0,,,
"February 20, 2020",022020,022020,0,,,
"February 21, 2020",022020,022020,0,,,
"February 22, 2020",022020,022020,0.9325,,,
"February 23, 2020",022020,022020,0.3275,,,
"February 24, 2020",022020,022020,0,,,
"February 25, 2020",022020,022020,0,,,
"February 26, 2020",022020,022020,0,,,
"February 27, 2020",022020,022020,0,,,
"February 28, 2020",022020,022020,0,,,
"February 29, 2020",022020,022020,0,,,
"March 1, 2020",032020,032020,0,,,
"March 2, 2020",032020,032020,0.0475,,,
"March 3, 2020",032020,032020,0.0025,,,
"March 4, 2020",032020,032020,0,,,
"March 5, 2020",032020,032020,0,,,
"March 6, 2020",032020,032020,0,,,
"March 7, 2020",032020,032020,0,,,
"March 8, 2020",032020,032020,0,,,
"March 9, 2020",032020,032020,0,,,
"March 10, 2020",032020,032020,0.1525,,,
"March 11, 2020",032020,032020,0.8,,,
"March 12, 2020",032020,032020,0.36625,,,
"March 13, 2020",032020,032020,0.68875,,,
"March 14, 2020",032020,032020,0.0425,,,
"March 15, 2020",032020,032020,0,,,
"March 16, 2020",032020,032020,0,,,
"March 17, 2020",032020,032020,0,,,
"March 18, 2020",032020,032020,0.38125,,,
"March 19, 2020",032020,032020,0.2825,,,
"March 20, 2020",032020,032020,0,,,
"March 21, 2020",032020,032020,0,,,
"March 22, 2020",032020,032020,0,,,
"March 23, 2020",032020,032020,0,,,
"March 24, 2020",032020,032020,0,,,
"March 25, 2020",032020,032020,0,,,
"March 26, 2020",032020,032020,0,,,
"March 27, 2020",032020,032020,0.00125,,,
"March 28, 2020",032020,032020,0,,,
"March 29, 2020",032020,032020,0,,,
"March 30, 2020",032020,032020,0,,,
"March 31, 2020",032020,032020,0,,,
"April 1, 2020",042020,042020,0,,,
"April 2, 2020",042020,042020,0,,,
"April 3, 2020",042020,042020,0,,,
"April 4, 2020",042020,042020,0,,,
"April 5, 2020",042020,042020,0,,,
"April 6, 2020",042020,042020,0,,,
"April 7, 2020",042020,042020,0,,,
"April 8, 2020",042020,042020,0,,,
"April 9, 2020",042020,042020,0,,,
"April 10, 2020",042020,042020,0,,,
"April 11, 2020",042020,042020,0.01625,,,
"April 12, 2020",042020,042020,0,,,
"April 13, 2020",042020,042020,0.0225,,,
"April 14, 2020",042020,042020,0.035,,,
"April 15, 2020",042020,042020,0,,,
"April 16, 2020",042020,042020,0,,,
"April 17, 2020",042020,042020,0,,,
"April 18, 2020",042020,042020,0,,,
"April 19, 2020",042020,042020,0,,,
"April 20, 2020",042020,042020,0,,,
"April 21, 2020",042020,042020,0,,,
"April 22, 2020",042020,042020,0,,,
"April 23, 2020",042020,042020,0,,,
"April 24, 2020",042020,042020,0,,,
"April 25, 2020",042020,042020,0,,,
"April 26, 2020",042020,042020,0,,,
"April 27, 2020",042020,042020,0,,,
"April 28, 2020",042020,042020,0,,,
"April 29, 2020",042020,042020,0,,,
"April 30, 2020",042020,042020,0,,,
"May 1, 2020",052020,052020,0,,,
"May 2, 2020",052020,052020,0,,,
"May 3, 2020",052020,052020,0,,,
"May 4, 2020",052020,052020,0,,,
"May 5, 2020",052020,052020,0,,,
"May 6, 2020",052020,052020,0,,,
"May 7, 2020",052020,052020,0,,,
"May 8, 2020",052020,052020,0,,,
"May 9, 2020",052020,052020,0,,,
"May 10, 2020",052020,052020,0.00125,,,
"May 11, 2020",052020,052020,0.0075,,,
"May 12, 2020",052020,052020,0,,,
"May 13, 2020",052020,052020,0,,,
"May 14, 2020",052020,052020,0,,,
"May 15, 2020",052020,052020,0,,,
"May 16, 2020",052020,052020,0,,,
"May 17, 2020",052020,052020,0,,,
"May 18, 2020",052020,052020,0,,,
"May 19, 2020",052020,052020,0,,,
"May 20, 2020",052020,052020,0,,,
"May 21, 2020",052020,052020,0,,,
"May 22, 2020",052020,052020,0,,,
"May 23, 2020",052020,052020,0,,,
"May 24, 2020",052020,052020,0,,,
"May 25, 2020",052020,052020,0,,,
"May 26, 2020",052020,052020,0,,,
"May 27, 2020",052020,052020,0,,,
"May 28, 2020",052020,052020,0,,,
"May 29, 2020",052020,052020,0,,,
"May 30, 2020",052020,052020,0,,,
"May 31, 2020",052020,052020,0.02625,,,
"June 1, 2020",062020,062020,0,,,
"June 2, 2020",062020,062020,0,,,
"June 3, 2020",062020,062020,0,,,
"June 4, 2020",062020,062020,0,,,
"June 5, 2020",062020,062020,0,,,
"June 6, 2020",062020,062020,0,,,
"June 7, 2020",062020,062020,0,,,
"June 8, 2020",062020,062020,0,,,
"June 9, 2020",062020,062020,0,,,
"June 10, 2020",062020,062020,0,,,
"June 11, 2020",062020,062020,0,,,
"June 12, 2020",062020,062020,0,,,
"June 13, 2020",062020,062020,0,,,
"June 14, 2020",062020,062020,0,,,
"June 15, 2020",062020,062020,0,,,
"June 16, 2020",062020,062020,0,,,
"June 17, 2020",062020,062020,0,,,
"June 18, 2020",062020,062020,0,,,
"June 19, 2020",062020,062020,0,,,
"June 20, 2020",062020,062020,0,,,
"June 21, 2020",062020,062020,0,,,
"June 22, 2020",062020,062020,0,,,
"June 23, 2020",062020,062020,0,,,
"June 24, 2020",062020,062020,0,,,
"June 25, 2020",062020,062020,0,,,
"June 26, 2020",062020,062020,0,,,
"June 27, 2020",062020,062020,0,,,
"June 28, 2020",062020,062020,0,,,
"June 29, 2020",062020,062020,0,,,
"June 30, 2020",062020,062020,0,,,
"July 1, 2020",072020,072020,0,,,
"July 2, 2020",072020,072020,0,,,
"July 3, 2020",072020,072020,0,,,
"July 4, 2020",072020,072020,0,,,
"July 5, 2020",072020,072020,0,,,
"July 6, 2020",072020,072020,0,,,
"July 7, 2020",072020,072020,0,,,
"July 8, 2020",072020,072020,0,,,
"July 9, 2020",072020,072020,0,,,
"July 10, 2020",072020,072020,0,,,
"July 11, 2020",072020,072020,0,,,
"July 12, 2020",072020,072020,0,,,
"July 13, 2020",072020,072020,0,,,
"July 14, 2020",072020,072020,0,,,
"July 15, 2020",072020,072020,0,,,
"July 16, 2020",072020,072020,0,,,
"July 17, 2020",072020,072020,0,,,
"July 18, 2020",072020,072020,0,,,
"July 19, 2020",072020,072020,0,,,
"July 20, 2020",072020,072020,0,,,
"July 21, 2020",072020,072020,0,,,
"July 22, 2020",072020,072020,0,,,
"July 23, 2020",072020,072020,0.012857143,,,
"July 24, 2020",072020,072020,0.0775,,,
"July 25, 2020",072020,072020,0.05125,,,
"July 26, 2020",072020,072020,0,,,
"July 27, 2020",072020,072020,0,,,
"July 28, 2020",072020,072020,0,,,
"July 29, 2020",072020,072020,0,,,
"July 30, 2020",072020,072020,0,,,
"July 31, 2020",072020,072020,0,,,
"August 1, 2020",082020,082020,0,,,
"August 2, 2020",082020,082020,0,,,
"August 3, 2020",082020,082020,0,,,
"August 4, 2020",082020,082020,0,,,
"August 5, 2020",082020,082020,0,,,
"August 6, 2020",082020,082020,0,,,
"August 7, 2020",082020,082020,0,,,
"August 8, 2020",082020,082020,0,,,
"August 9, 2020",082020,082020,0,,,
"August 10, 2020",082020,082020,0,,,
"August 11, 2020",082020,082020,0,,,
"August 12, 2020",082020,082020,0,,,
"August 13, 2020",082020,082020,0,,,
"August 14, 2020",082020,082020,0,,,
"August 15, 2020",082020,082020,0,,,
"August 16, 2020",082020,082020,0.0025,,,
"August 17, 2020",082020,082020,0.00375,,,
"August 18, 2020",082020,082020,0.03375,,,
"August 19, 2020",082020,082020,0,,,
"August 20, 2020",082020,082020,0.15625,,,
"August 21, 2020",082020,082020,0.04375,,,
"August 22, 2020",082020,082020,0,,,
"August 23, 2020",082020,082020,0,,,
"August 24, 2020",082020,082020,0,,,
"August 25, 2020",082020,082020,0,,,
"August 26, 2020",082020,082020,0,,,
"August 27, 2020",082020,082020,0,,,
"August 28, 2020",082020,082020,0,,,
"August 29, 2020",082020,082020,0,,,
"August 30, 2020",082020,082020,0.2375,,,
"August 31, 2020",082020,082020,0.037142857,,,
"September 1, 2020",092020,092020,0,,,
"September 2, 2020",092020,092020,0,,,
"September 3, 2020",092020,092020,0,,,
"September 4, 2020",092020,092020,0,,,
"September 5, 2020",092020,092020,0,,,
"September 6, 2020",092020,092020,0,,,
"September 7, 2020",092020,092020,0,,,
"September 8, 2020",092020,092020,0,,,
"September 9, 2020",092020,092020,0,,,
"September 10, 2020",092020,092020,0,,,
"September 11, 2020",092020,092020,0,,,
"September 12, 2020",092020,092020,0,,,
"September 13, 2020",092020,092020,0,,,
"September 14, 2020",092020,092020,0,,,
"September 15, 2020",092020,092020,0,,,
"September 16, 2020",092020,092020,0,,,
"September 17, 2020",092020,092020,0,,,
"September 18, 2020",092020,092020,0,,,
"September 19, 2020",092020,092020,0,,,
"September 20, 2020",092020,092020,0,,,
"September 21, 2020",092020,092020,0.0025,,,
"September 22, 2020",092020,092020,0.00625,,,
"September 23, 2020",092020,092020,0,,,
"September 24, 2020",092020,092020,0,,,
"September 25, 2020",092020,092020,0,,,
"September 26, 2020",092020,092020,0,,,
"September 27, 2020",092020,092020,0,,,
"September 28, 2020",092020,092020,0,,,
"September 29, 2020",092020,092020,0,,,
"September 30, 2020",092020,092020,0,,,
"October 1, 2020",102020,102020,0,,,
"October 2, 2020",102020,102020,0,,,
"October 3, 2020",102020,102020,0,,,
"October 4, 2020",102020,102020,0,,,
"October 5, 2020",102020,102020,0,,,
"October 6, 2020",102020,102020,0,,,
"October 7, 2020",102020,102020,0,,,
"October 8, 2020",102020,102020,0,,,
"October 9, 2020",102020,102020,0,,,
"October 10, 2020",102020,102020,0,,,
"October 11, 2020",102020,102020,0,,,
"October 12, 2020",102020,102020,0,,,
"October 13, 2020",102020,102020,0,,,
"October 14, 2020",102020,102020,0,,,
"October 15, 2020",102020,102020,0,,,
"October 16, 2020",102020,102020,0,,,
"October 17, 2020",102020,102020,0,,,
"October 18, 2020",102020,102020,0,,,
"October 19, 2020",102020,102020,0,,,
"October 20, 2020",102020,102020,0,,,
"October 21, 2020",102020,102020,0,,,
"October 22, 2020",102020,102020,0,,,
"October 23, 2020",102020,102020,0,,,
"October 24, 2020",102020,102020,0,,,
"October 25, 2020",102020,102020,0,,,
"October 26, 2020",102020,102020,0,,,
"October 27, 2020",102020,102020,0,,,
"October 28, 2020",102020,102020,0,,,
"October 29, 2020",102020,102020,0,,,
"October 30, 2020",102020,102020,0,,,
"October 31, 2020",102020,102020,0,,,
"November 1, 2020",112020,112020,0,,,
"November 2, 2020",112020,112020,0,,,
"November 3, 2020",112020,112020,0,,,
"November 4, 2020",112020,112020,0,,,
"November 5, 2020",112020,112020,0,,,
"November 6, 2020",112020,112020,0,,,
"November 7, 2020",112020,112020,0.00375,,,
"November 8, 2020",112020,112020,0.0125,,,
"November 9, 2020",112020,112020,0.031428571,,,
"November 10, 2020",112020,112020,0,,,
"November 11, 2020",112020,112020,0,,,
"November 12, 2020",112020,112020,0,,,
"November 13, 2020",112020,112020,0,,,
"November 14, 2020",112020,112020,0,,,
"November 15, 2020",112020,112020,0,,,
"November 16, 2020",112020,112020,0,,,
"November 17, 2020",112020,112020,0,,,
"November 18, 2020",112020,112020,0,,,
"November 19, 2020",112020,112020,0,,,
"November 20, 2020",112020,112020,0,,,
"November 21, 2020",112020,112020,0,,,
"November 22, 2020",112020,112020,0,,,
"November 23, 2020",112020,112020,0,,,
"November 24, 2020",112020,112020,0,,,
"November 25, 2020",112020,112020,0,,,
"November 26, 2020",112020,112020,0,,,
"November 27, 2020",112020,112020,0,,,
"November 28, 2020",112020,112020,0,,,
"November 29, 2020",112020,112020,0,,,
"November 30, 2020",112020,112020,0,,,
"December 1, 2020",122020,122020,0,,,
"December 2, 2020",122020,122020,0,,,
"December 3, 2020",122020,122020,0,,,
"December 4, 2020",122020,122020,0,,,
"December 5, 2020",122020,122020,0,,,
"December 6, 2020",122020,122020,0,,,
"December 7, 2020",122020,122020,0,,,
"December 8, 2020",122020,122020,0,,,
"December 9, 2020",122020,122020,0.00125,,,
"December 10, 2020",122020,122020,0.5825,,,
"December 11, 2020",122020,122020,0.01375,,,
"December 12, 2020",122020,122020,0,,,
"December 13, 2020",122020,122020,0,,,
"December 14, 2020",122020,122020,0,,,
"December 15, 2020",122020,122020,0,,,
"December 16, 2020",122020,122020,0,,,
"December 17, 2020",122020,122020,0,,,
"December 18, 2020",122020,122020,0,,,
"December 19, 2020",122020,122020,0,,,
"December 20, 2020",122020,122020,0,,,
"December 21, 2020",122020,122020,0,,,
"December 22, 2020",122020,122020,0,,,
"December 23, 2020",122020,122020,0,,,
"December 24, 2020",122020,122020,0,,,
"December 25, 2020",122020,122020,0,,,
"December 26, 2020",122020,122020,0,,,
"December 27, 2020",122020,122020,0,,,
"December 28, 2020",122020,122020,0,,,
"December 29, 2020",122020,122020,0.0025,,,
"December 30, 2020",122020,122020,0,,,
"December 31, 2020",122020,122020,0,,,
"January 1, 2021",012021,012021,0,,,
"January 2, 2021",012021,012021,0,,,
"January 3, 2021",012021,012021,0,,,
"January 4, 2021",012021,012021,0,,,
"January 5, 2021",012021,012021,0,,,
"January 6, 2021",012021,012021,0,,,
"January 7, 2021",012021,012021,0,,,
"January 8, 2021",012021,012021,0,,,
